# time   Gyr   epot km2 / s2 ekin km2 / s2 ang.mom. km kpc / s    x    kpc      vx   km / s   y    kpc      vy   km / s   
1.41779872     -4.4948E+00   6.9389E-01    1.0000000000E+00       0.94389122    -0.70781146   0.15702042    0.94169660    
1.42757664     -4.5213E+00   7.2043E-01    1.0000000000E+00       0.93658067    -0.75437627   0.16639785    0.93368723    
1.43735457     -4.5499E+00   7.4900E-01    1.0000000000E+00       0.92880212    -0.80141944   0.17569212    0.92505918    
1.44713249     -4.5806E+00   7.7971E-01    1.0000000000E+00       0.92055058    -0.84897857   0.18489690    0.91578509    
1.45691041     -4.6136E+00   8.1266E-01    1.0000000000E+00       0.91182071    -0.89709320   0.19400559    0.90583477    
1.46668833     -4.6489E+00   8.4794E-01    1.0000000000E+00       0.90260675    -0.94580498   0.20301126    0.89517494    
1.47646625     -4.6866E+00   8.8569E-01    1.0000000000E+00       0.89290250    -0.99515791   0.21190663    0.88376889    
1.48624418     -4.7270E+00   9.2604E-01    1.0000000000E+00       0.88270132    -1.04519860   0.22068404    0.87157608    
1.49602210     -4.7701E+00   9.6914E-01    1.0000000000E+00       0.87199609    -1.09597652   0.22933540    0.85855176    
1.50580002     -4.8161E+00   1.0151E+00    1.0000000000E+00       0.86077918    -1.14754428   0.23785217    0.84464648    
1.51557794     -4.8652E+00   1.0642E+00    1.0000000000E+00       0.84904241    -1.19995803   0.24622525    0.82980547    
1.52535587     -4.9175E+00   1.1166E+00    1.0000000000E+00       0.83677703    -1.25327775   0.25444499    0.81396803    
1.53513379     -4.9734E+00   1.1725E+00    1.0000000000E+00       0.82397366    -1.30756773   0.26250110    0.79706678    
1.54491171     -5.0331E+00   1.2322E+00    1.0000000000E+00       0.81062225    -1.36289701   0.27038257    0.77902674    
1.55468963     -5.0968E+00   1.2959E+00    1.0000000000E+00       0.79671204    -1.41933992   0.27807760    0.75976429    
1.56446755     -5.1648E+00   1.3639E+00    1.0000000000E+00       0.78223151    -1.47697664   0.28557351    0.73918601    
1.57424548     -5.2376E+00   1.4367E+00    1.0000000000E+00       0.76716829    -1.53589394   0.29285663    0.71718720    
1.58402340     -5.3154E+00   1.5145E+00    1.0000000000E+00       0.75150910    -1.59618584   0.29991218    0.69365018    
1.59380132     -5.3987E+00   1.5978E+00    1.0000000000E+00       0.73523970    -1.65795459   0.30672413    0.66844232    
1.60357924     -5.4881E+00   1.6872E+00    1.0000000000E+00       0.71834477    -1.72131154   0.31327502    0.64141358    
1.61335717     -5.5840E+00   1.7831E+00    1.0000000000E+00       0.70080782    -1.78637833   0.31954583    0.61239364    
1.62313509     -5.6871E+00   1.8862E+00    1.0000000000E+00       0.68261112    -1.85328809   0.32551569    0.58118839    
1.63291301     -5.7982E+00   1.9973E+00    1.0000000000E+00       0.66373550    -1.92218695   0.33116166    0.54757563    
1.64269093     -5.9181E+00   2.1172E+00    1.0000000000E+00       0.64416029    -1.99323564   0.33645842    0.51129991    
