# time   Gyr   epot km2 / s2 ekin km2 / s2 ang.mom. km kpc / s    x    kpc      vy   km / s   y    kpc      vx   km / s   z    kpc      vz   km / s   
1.955584       -13.844986    10.044260     1.0000000000E+00       0.101445      4.061027      -0.293617     -1.896464     0.000000      0.000000      
1.965362       -12.603072    8.802297      1.0000000000E+00       0.141310      3.910774      -0.310627     -1.520012     0.000000      0.000000      
1.975140       -11.602166    7.801355      1.0000000000E+00       0.179653      3.758010      -0.324257     -1.216580     0.000000      0.000000      
1.984918       -10.779906    6.979070      1.0000000000E+00       0.216482      3.608671      -0.335137     -0.967281     0.000000      0.000000      
1.994696       -10.093089    6.292234      1.0000000000E+00       0.251847      3.465307      -0.343738     -0.759024     0.000000      0.000000      
2.004474       -9.511122     5.710255      1.0000000000E+00       0.285811      3.328836      -0.350422     -0.582544     0.000000      0.000000      
2.014252       -9.011864     5.210987      1.0000000000E+00       0.318446      3.199391      -0.355471     -0.431130     0.000000      0.000000      
2.024030       -8.578948     4.778063      1.0000000000E+00       0.349821      3.076724      -0.359111     -0.299824     0.000000      0.000000      
2.033808       -8.200043     4.399152      1.0000000000E+00       0.380002      2.960426      -0.361522     -0.184890     0.000000      0.000000      
2.043586       -7.865697     4.064802      1.0000000000E+00       0.409049      2.850024      -0.362853     -0.083462     0.000000      0.000000      
2.053364       -7.568548     3.767649      1.0000000000E+00       0.437020      2.745042      -0.363228     0.006689      0.000000      0.000000      
2.063142       -7.302781     3.501879      1.0000000000E+00       0.463967      2.645020      -0.362751     0.087327      0.000000      0.000000      
2.072920       -7.063744     3.262840      1.0000000000E+00       0.489936      2.549534      -0.361508     0.159862      0.000000      0.000000      
2.082697       -6.847671     3.046765      1.0000000000E+00       0.514971      2.458192      -0.359576     0.225434      0.000000      0.000000      
2.092475       -6.651483     2.850575      1.0000000000E+00       0.539112      2.370641      -0.357020     0.284977      0.000000      0.000000      
2.102253       -6.472636     2.671727      1.0000000000E+00       0.562395      2.286560      -0.353894     0.339263      0.000000      0.000000      
2.112031       -6.309012     2.508102      1.0000000000E+00       0.584854      2.205660      -0.350250     0.388932      0.000000      0.000000      
2.121809       -6.158831     2.357920      1.0000000000E+00       0.606518      2.127681      -0.346129     0.434526      0.000000      0.000000      
2.131587       -6.020589     2.219677      1.0000000000E+00       0.627416      2.052390      -0.341571     0.476499      0.000000      0.000000      
2.141365       -5.893004     2.092092      1.0000000000E+00       0.647574      1.979573      -0.336610     0.515240      0.000000      0.000000      
2.151143       -5.774979     1.974066      1.0000000000E+00       0.667015      1.909041      -0.331276     0.551083      0.000000      0.000000      
2.160921       -5.665567     1.864653      1.0000000000E+00       0.685762      1.840621      -0.325597     0.584314      0.000000      0.000000      
2.170699       -5.563948     1.763034      1.0000000000E+00       0.703834      1.774154      -0.319597     0.615181      0.000000      0.000000      
2.180477       -5.469410     1.668495      1.0000000000E+00       0.721251      1.709498      -0.313300     0.643901      0.000000      0.000000      
2.190255       -5.381327     1.580412      1.0000000000E+00       0.738030      1.646522      -0.306726     0.670663      0.000000      0.000000      
2.200032       -5.299152     1.498237      1.0000000000E+00       0.754186      1.585108      -0.299893     0.695634      0.000000      0.000000      
2.209810       -5.222402     1.421487      1.0000000000E+00       0.769737      1.525147      -0.292818     0.718959      0.000000      0.000000      
2.219588       -5.150650     1.349735      1.0000000000E+00       0.784694      1.466537      -0.285519     0.740768      0.000000      0.000000      
2.229366       -5.083516     1.282600      1.0000000000E+00       0.799071      1.409188      -0.278008     0.761177      0.000000      0.000000      
2.239144       -5.020662     1.219746      1.0000000000E+00       0.812882      1.353012      -0.270299     0.780288      0.000000      0.000000      
2.248922       -4.961786     1.160870      1.0000000000E+00       0.826135      1.297933      -0.262406     0.798192      0.000000      0.000000      
